date,year,month,weekday,airline_icao,origin_icao,dest_icao,dep_sched,dep_real,arr_sched,arr_real,dep_delay_min,arr_delay_min,delayed_flag,period,status,justificativa
2010-01-01,2010,1,4,PTN,SBAU,SJTC,01/01/2010 10:14,,01/01/2010 10:54,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SJTC,SBAU,01/01/2010 18:10,,01/01/2010 18:50,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBSP,SJTC,01/01/2010 16:50,,01/01/2010 17:50,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBSP,SBAU,01/01/2010 22:13,,01/01/2010 23:43,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBAU,SBSP,01/01/2010 06:00,,01/01/2010 07:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBSP,SJTC,01/01/2010 12:45,01/01/2010 12:45,01/01/2010 13:45,01/01/2010 13:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PTN,SJTC,SBAU,01/01/2010 14:05,01/01/2010 14:05,01/01/2010 14:45,01/01/2010 14:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PTN,SJTC,SBSP,01/01/2010 16:15,01/01/2010 16:15,01/01/2010 17:15,01/01/2010 17:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PTN,SBAU,SJTC,01/01/2010 15:15,01/01/2010 15:15,01/01/2010 15:55,01/01/2010 15:55,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PTN,SJTC,SBAU,01/01/2010 16:35,,01/01/2010 17:15,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBSP,SJTC,01/01/2010 15:20,,01/01/2010 16:20,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SJTC,SBSP,01/01/2010 18:35,,01/01/2010 19:35,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBAU,SJTC,01/01/2010 17:40,,01/01/2010 18:20,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBSP,SJTC,01/01/2010 10:20,,01/01/2010 11:20,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SJTC,SBAU,01/01/2010 11:35,,01/01/2010 12:15,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SJTC,SBSP,01/01/2010 18:55,,01/01/2010 19:55,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBAU,SJTC,01/01/2010 18:00,,01/01/2010 18:40,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBSP,SBJF,01/01/2010 06:25,,01/01/2010 07:45,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBJF,SBSP,01/01/2010 08:15,,01/01/2010 09:35,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBSP,SBJF,01/01/2010 08:35,,01/01/2010 09:55,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBJF,SBSP,01/01/2010 10:45,,01/01/2010 12:05,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBSP,SBJF,01/01/2010 12:35,,01/01/2010 13:55,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBJF,SBSP,01/01/2010 15:00,,01/01/2010 16:20,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,PTN,SBSP,SBJF,01/01/2010 18:20,,01/01/2010 19:40,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,PTN,SBJF,SBSP,01/01/2010 20:10,,01/01/2010 21:30,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,PUA,SUMU,SBCT,01/01/2010 12:30,01/01/2010 12:30,01/01/2010 14:25,01/01/2010 14:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SBCT,SUMU,01/01/2010 15:00,01/01/2010 15:00,01/01/2010 17:05,01/01/2010 17:05,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SUMU,SBGL,01/01/2010 12:10,01/01/2010 12:10,01/01/2010 14:50,01/01/2010 14:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SBGL,SUMU,01/01/2010 15:30,01/01/2010 15:30,01/01/2010 18:35,01/01/2010 18:35,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SUMU,SBGR,01/01/2010 12:30,01/01/2010 12:30,01/01/2010 15:00,01/01/2010 15:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SBGR,SUMU,01/01/2010 15:45,01/01/2010 15:45,01/01/2010 18:30,01/01/2010 18:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SUMU,SBPA,01/01/2010 13:00,01/01/2010 13:00,01/01/2010 14:15,01/01/2010 14:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SBPA,SUMU,01/01/2010 15:00,01/01/2010 15:00,01/01/2010 16:20,01/01/2010 16:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SUMU,SBGR,01/01/2010 19:15,01/01/2010 19:15,01/01/2010 21:45,01/01/2010 21:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SBGR,SUMU,01/01/2010 09:00,01/01/2010 09:00,01/01/2010 11:45,01/01/2010 11:45,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SUMU,SBGR,01/01/2010 06:00,01/01/2010 06:00,01/01/2010 08:20,01/01/2010 08:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,PUA,SBGR,SUMU,01/01/2010 22:30,01/01/2010 22:30,02/01/2010 01:10,02/01/2010 01:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,RLE,SBMY,SWBR,01/01/2010 09:50,,01/01/2010 10:30,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,RLE,SWBR,SBEG,01/01/2010 10:45,,01/01/2010 11:15,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,RLE,SBEG,SBMY,01/01/2010 08:30,,01/01/2010 09:30,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,RLE,SBEG,SWKO,01/01/2010 15:00,,01/01/2010 16:00,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,RLE,SWKO,SBEG,01/01/2010 16:30,,01/01/2010 17:30,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,RLE,SBEG,SWMW,01/01/2010 12:00,,01/01/2010 12:50,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,RLE,SWMW,SBEG,01/01/2010 13:20,,01/01/2010 14:20,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,RSU,SLVR,SBGR,01/01/2010 13:50,01/01/2010 13:50,01/01/2010 16:45,01/01/2010 16:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,RSU,SBGR,SLVR,01/01/2010 19:00,01/01/2010 19:00,01/01/2010 21:45,01/01/2010 21:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,SAA,FACT,KFLL,01/01/2010 17:30,01/01/2010 17:30,02/01/2010 08:30,02/01/2010 08:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SAA,FAJS,SBGR,01/01/2010 06:20,01/01/2010 06:20,01/01/2010 17:00,01/01/2010 17:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SAA,SBGR,FAJS,01/01/2010 19:00,01/01/2010 19:00,02/01/2010 03:40,02/01/2010 03:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,SBA,SBCT,SBCA,01/01/2010 07:04,01/01/2010 07:04,01/01/2010 08:30,01/01/2010 08:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SBA,SBCA,SBCT,01/01/2010 09:00,01/01/2010 09:00,01/01/2010 10:25,01/01/2010 10:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SBA,SBCA,SBCT,01/01/2010 16:50,01/01/2010 16:50,01/01/2010 18:15,01/01/2010 18:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SBA,SBCA,SBCT,01/01/2010 20:57,01/01/2010 20:57,01/01/2010 22:22,01/01/2010 22:22,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,SBA,SBCT,SBCA,01/01/2010 19:02,01/01/2010 19:02,01/01/2010 20:27,01/01/2010 20:27,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,SLM,SOCA,SBBE,01/01/2010 10:30,01/01/2010 10:30,01/01/2010 11:45,01/01/2010 11:45,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLM,SMJP,SOCA,01/01/2010 09:00,01/01/2010 09:00,01/01/2010 09:45,01/01/2010 09:45,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLM,SBBE,SOCA,01/01/2010 12:45,01/01/2010 12:45,01/01/2010 14:00,01/01/2010 14:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLM,SOCA,SMJP,01/01/2010 14:45,01/01/2010 14:45,01/01/2010 16:30,01/01/2010 16:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBGO,SBBR,01/01/2010 09:10,01/01/2010 09:10,01/01/2010 10:00,01/01/2010 10:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBMC,SWGI,01/01/2010 11:45,01/01/2010 11:45,01/01/2010 12:37,01/01/2010 12:37,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBBR,SBMC,01/01/2010 10:30,01/01/2010 10:30,01/01/2010 11:25,01/01/2010 11:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SWGI,SNDC,01/01/2010 12:57,01/01/2010 12:57,01/01/2010 14:22,01/01/2010 14:22,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBBR,SBGO,01/01/2010 19:10,01/01/2010 19:10,01/01/2010 20:00,01/01/2010 20:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBMC,SBBR,01/01/2010 17:39,01/01/2010 17:39,01/01/2010 18:34,01/01/2010 18:34,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SNDC,SWGI,01/01/2010 14:42,01/01/2010 14:42,01/01/2010 16:07,01/01/2010 16:07,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SWGI,SBMC,01/01/2010 16:27,01/01/2010 16:27,01/01/2010 17:19,01/01/2010 17:19,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SNDC,SBAA,01/01/2010 10:05,01/01/2010 10:05,01/01/2010 10:35,01/01/2010 10:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBAA,SNKE,01/01/2010 10:50,01/01/2010 10:50,01/01/2010 11:40,01/01/2010 11:40,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBMA,SNDC,01/01/2010 08:40,01/01/2010 08:40,01/01/2010 09:50,01/01/2010 09:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBBE,SBMA,01/01/2010 06:30,01/01/2010 06:30,01/01/2010 08:20,01/01/2010 08:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBMA,SBBE,01/01/2010 19:00,01/01/2010 19:00,01/01/2010 20:50,01/01/2010 20:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SBAA,SNDC,01/01/2010 16:35,01/01/2010 16:35,01/01/2010 17:05,01/01/2010 17:05,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SNKE,SBAA,01/01/2010 15:35,01/01/2010 15:35,01/01/2010 16:25,01/01/2010 16:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,SLX,SNDC,SBMA,01/01/2010 17:15,01/01/2010 17:15,01/01/2010 18:25,01/01/2010 18:25,0,0,0,Tarde,REALIZADO,N/A
